country,subnational,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020
India,Goa,North Goa,50,70604,2968,2523,,0,0,,0,6,,,5,,,6,7,,,0,2,4,4,6,
India,Goa,North Goa,75,70604,498,8,,0,0,0,0,,0,0,0,0,0,2,,0,0,0,0,0,0,,0
India,Goa,South Goa,0,98964,98964,98964,89,7,5,,5,35,37,58,74,68,,23,36,3,43,4,7,65,58,29,42
India,Goa,South Goa,0,98964,2474,2523,89,7,5,0,4,30,30,54,67,62,,3,28,2,27,2,8,5,44,22,30
India,Goa,South Goa,5,98964,796,304,89,7,4,9,3,30,29,53,64,6,,7,27,9,24,2,77,49,42,2,28
India,Goa,South Goa,20,98964,5020,49,89,6,4,9,3,29,28,53,63,60,,5,27,8,23,2,75,48,4,2,27
India,Goa,South Goa,25,98964,9929,9976,89,6,4,9,3,27,25,52,6,59,,3,26,8,22,,72,47,38,9,26
India,Goa,South Goa,30,98964,455,90798,89,6,4,8,3,27,24,52,6,59,,2,24,5,20,,68,43,34,8,25
India,Goa,South Goa,50,98964,7482,52632,89,6,2,4,0,20,9,45,50,50,,89,20,9,4,9,40,24,2,2,2
India,Goa,South Goa,75,98964,25550,7733,89,4,,2,5,8,7,6,2,20,0,27,9,2,4,4,9,0,0,6,3
India,Gujarat,Ahmadabad,0,773436,773436,773436,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,0,773436,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,5,773436,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,20,773436,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,25,773436,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,30,773436,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,50,773436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,75,773436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,0,73550,73550,73550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,0,73550,699,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,5,73550,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,20,73550,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,25,73550,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,30,73550,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,50,73550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,75,73550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,0,287832,287832,287832,0,,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,0,287832,8,27,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,5,287832,79,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,20,287832,57,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,25,287832,52,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,30,287832,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,50,287832,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,75,287832,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,0,325245,325245,325245,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
India,Gujarat,Aravalli,0,325245,50,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,5,325245,209,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,20,325245,93,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,25,325245,89,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,30,325245,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,50,325245,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,75,325245,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,0,6522,6522,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0
India,Gujarat,Banas Kantha,0,6522,2255,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,5,6522,208,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,20,6522,925,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,25,6522,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,30,6522,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,50,6522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,75,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,0,543453,543453,543453,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,0,543453,977,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,5,543453,732,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,20,543453,349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,25,543453,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,30,543453,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,50,543453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,75,543453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,0,677448,677448,677448,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,0,677448,385,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,5,677448,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,20,677448,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,25,677448,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,30,677448,95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,50,677448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,75,677448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,0,62060,62060,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,0,62060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,5,62060,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,20,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,25,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,30,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,50,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,75,62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,0,368590,368590,368590,0,0,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,0,368590,20,475,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,5,368590,748,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,20,368590,654,92,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,25,368590,20,54,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,30,368590,52,26,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,50,368590,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,75,368590,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,0,38565,38565,38565,0,3,0,0,,,0,4,0,2,,0,2,,0,0,0,0,0,0,0
India,Gujarat,Dahod,0,38565,797,592,0,3,0,0,0,,0,4,0,2,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,5,38565,896,235,0,3,0,0,0,,0,4,0,2,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,20,38565,76,30,0,3,0,0,0,,0,4,0,2,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,25,38565,434,63,0,3,0,0,0,,0,4,0,2,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,30,38565,30,44,0,3,0,0,0,,0,4,0,2,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,50,38565,35,,0,2,0,0,0,0,0,2,9,,,0,,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,75,38565,5,0,0,0,0,0,0,0,0,,5,,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,0,45606,45606,45606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,0,45606,357,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,5,45606,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,20,45606,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,25,45606,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,30,45606,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,50,45606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,75,45606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,0,72338,72338,72338,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,0,72338,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,5,72338,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,20,72338,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,25,72338,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,30,72338,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,50,72338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,75,72338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,0,7064,7064,7064,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,0,7064,766,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,5,7064,202,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,20,7064,74,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,25,7064,97,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,30,7064,5,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,50,7064,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,75,7064,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,0,670502,670502,670502,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,0,670502,324,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,5,670502,94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,20,670502,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,25,670502,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,30,670502,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,50,670502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,75,670502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,0,702843,702843,702843,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,
India,Gujarat,Junagadh,0,702843,5353,472,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
India,Gujarat,Junagadh,5,702843,2673,576,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Junagadh,20,702843,2262,423,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Junagadh,25,702843,469,32,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Junagadh,30,702843,487,74,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Junagadh,50,702843,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,75,702843,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,0,4220838,4220838,4220838,0,0,0,0,,,0,0,0,0,0,0,,3,,0,0,0,0,0,0
India,Gujarat,Kachchh,0,4220838,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,5,4220838,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,20,4220838,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,25,4220838,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,30,4220838,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,50,4220838,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,75,4220838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,0,398303,398303,398303,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,0,398303,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,5,398303,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,20,398303,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,25,398303,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,30,398303,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,50,398303,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,75,398303,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,0,43883,43883,43883,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Mahesana,0,43883,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,5,43883,66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,20,43883,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,25,43883,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,30,43883,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,50,43883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahesana,75,43883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,0,233539,233539,233539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,0,233539,75,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,5,233539,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,20,233539,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,25,233539,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,30,233539,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,50,233539,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Mahisagar,75,233539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,0,4803,4803,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Morbi,0,4803,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,5,4803,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,20,4803,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,25,4803,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,30,4803,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,50,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Morbi,75,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,0,256838,256838,256838,0,3,,2,,,3,2,4,4,,6,,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,0,256838,2023,6248,0,3,,,,,2,2,3,3,,5,9,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,5,256838,829,2423,0,2,,,,,2,2,3,3,,5,9,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,20,256838,942,385,0,2,,,,,2,2,3,3,,5,9,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,25,256838,4669,663,0,2,0,,0,,2,,3,3,,5,8,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,30,256838,2533,447,0,2,0,,0,,2,,3,3,,5,8,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,50,256838,30,,0,,0,0,0,0,,,2,,,2,3,0,0,0,0,0,0,0,0
India,Gujarat,Narmada,75,256838,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Navsari,0,28334,28334,28334,0,,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0
India,Gujarat,Navsari,0,28334,27,6748,0,0,0,0,0,0,0,0,0,0,0,0,,2,5,0,0,0,0,0,0
India,Gujarat,Navsari,5,28334,588,3467,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,0,0
India,Gujarat,Navsari,20,28334,445,3020,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,0,0
India,Gujarat,Navsari,25,28334,2544,2584,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,0,0
India,Gujarat,Navsari,30,28334,297,294,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0
India,Gujarat,Navsari,50,28334,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
India,Gujarat,Navsari,75,28334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,0,267704,267704,267704,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,0,267704,520,353,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,5,267704,204,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,20,267704,72,64,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,25,267704,7,46,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,30,267704,27,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,50,267704,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Panch Mahals,75,267704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,0,60243,60243,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
India,Gujarat,Patan,0,60243,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,5,60243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,20,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,25,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,30,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,50,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Patan,75,60243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,0,23056,23056,23056,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
India,Gujarat,Porbandar,0,23056,428,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,5,23056,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,20,23056,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,25,23056,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,30,23056,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,50,23056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Porbandar,75,23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Rajkot,0,760630,760630,760630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
